RecordType,BusinessID,BusinessName,Category,City,State,Country,Address,Phone,MailingAddress,Website,Email,Facebook,Instagram,Description,Cuisine,Latitude,Longitude,Rating,PriceLevel,ImageURL,ReservationMethod,ReservationPhone,ReservationURL,Tags,Service,Days,StartTimeLocal,EndTimeLocal,WindowName,IsSpecial,SpecialType,MenuID,MealPeriod,SectionID,SectionName,AvailabilityWindow,ItemID,ItemName,ItemDescription,Price,PriceType,Size,OptionGroupIDs,ItemTags,OptionGroupID,OptionGroupName,Required,MinSelections,MaxSelections,OptionName,OptionPriceDelta,OptionDescription,OptionTags,PolicyType,AgeMax,Notes,EventID,EventCategory,EventTitle,StartDate,StartTime,EndTime,Recurrence,ArtistName,EventDescription,Admission,EventPrice,Source
BUSINESS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,"789 Perdido Beach Blvd, Orange Beach, AL 36561",(251) 555-3456,,https://beachsidecafe.com,hello@beachsidecafe.com,https://facebook.com/beachsidecafe,@beachsidecafe,Artisan coffee roasted locally fresh-baked pastries and homemade ice cream. Cozy indoor seating plus outdoor patio with ocean views. Free WiFi perfect for remote work or relaxing with friends.,Coffee Shop • Bakery • Ice Cream,30.2803,-87.5658,4.8,$,https://images.unsplash.com/photo-1445116572660-236099ec97a0?w=800,,,,"coffee|bakery|ice cream|free wifi|outdoor seating|pet friendly|vegan options|gluten free options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Monday,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Tuesday,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Wednesday,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Thursday,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Friday,06:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Saturday,06:00,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOURS,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,Coffee & Pastries,Sunday,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_coffee,Coffee & Espresso,sec_hot_coffee,Hot Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_coffee,Coffee & Espresso,sec_espresso,Espresso Drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_coffee,Coffee & Espresso,sec_cold_coffee,Iced & Cold Brew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_pastries,Pastries & Croissants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_muffins,Muffins & Scones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_cakes,Cakes & Desserts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_SECTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_muffins,Muffins & Scones,,item_blueberry_muffin,Blueberry Muffin,Classic blueberry muffin loaded with fresh berries,3.49,fixed,,,muffin,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_muffins,Muffins & Scones,,item_banana_nut_muffin,Banana Nut Muffin,Moist banana muffin with walnuts,3.49,fixed,,,muffin,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_muffins,Muffins & Scones,,item_scone,Cranberry Orange Scone,Buttery scone with cranberries and orange zest,3.99,fixed,,,scone,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_cakes,Cakes & Desserts,,item_cheesecake_slice,New York Cheesecake,Rich creamy cheesecake slice,5.99,fixed,Slice,,dessert,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_cakes,Cakes & Desserts,,item_carrot_cake,Carrot Cake,Moist carrot cake with cream cheese frosting,5.99,fixed,Slice,,dessert,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_cakes,Cakes & Desserts,,item_chocolate_cake,Chocolate Layer Cake,Rich chocolate cake with chocolate buttercream,5.99,fixed,Slice,,dessert|chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_pastries,Bakery,sec_cakes,Cakes & Desserts,,item_brownie,Fudge Brownie,Dense chocolate brownie with walnuts,3.99,fixed,,,dessert|chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,item_vanilla_icecream,Madagascar Vanilla,Classic vanilla bean ice cream made in-house daily,4.99,fixed,,og_icecream_size,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,item_chocolate_icecream,Belgian Chocolate,Rich dark chocolate ice cream,4.99,fixed,,og_icecream_size,ice cream|chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,item_strawberry_icecream,Fresh Strawberry,Strawberry ice cream made with local berries,4.99,fixed,,og_icecream_size,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,item_mint_chip,Mint Chocolate Chip,Cool mint ice cream with chocolate chips,4.99,fixed,,og_icecream_size,ice cream|chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
MENU_ITEM,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,menu_icecream,Ice Cream,sec_icecream,Homemade Ice Cream,,item_salted_caramel,Salted Caramel,Sweet and salty caramel ice cream,4.99,fixed,,og_icecream_size,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,
OPTION_GROUP,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_coffee_size,Coffee Size,TRUE,1,1,,,,,,,,,,,,,,,,,,,,
OPTION_GROUP,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,Milk Choice,TRUE,1,1,,,,,,,,,,,,,,,,,,,,
OPTION_GROUP,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_icecream_size,Ice Cream Size,TRUE,1,1,,,,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_coffee_size,,,,,12oz,0.00,Small 12oz cup,,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_coffee_size,,,,,16oz,0.75,Medium 16oz cup (add $0.75),,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_coffee_size,,,,,20oz,1.25,Large 20oz cup (add $1.25),,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,,,,,Whole Milk,0.00,Regular whole milk,,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,,,,,2% Milk,0.00,2% reduced fat milk,,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,,,,,Oat Milk,0.75,Oat milk (add $0.75),vegan,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,,,,,Almond Milk,0.75,Almond milk (add $0.75),vegan,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_milk_choice,,,,,Coconut Milk,0.75,Coconut milk (add $0.75),vegan,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_icecream_size,,,,,Single Scoop,0.00,One scoop in cup or cone,,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_icecream_size,,,,,Double Scoop,3.00,Two scoops in cup or cone (add $3),,,,,,,,,,,,,,,,,,
OPTION,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,og_icecream_size,,,,,Pint,10.00,Take home a pint (add $10),,,,,,,,,,,,,,,,,,
POLICY,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pet_policy,,Leashed pets welcome on outdoor patio. Puppuccinos available for dogs!,,,,,,,,,,
POLICY,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wifi,,Free WiFi available for customers. Network: BeachsideCafe. No password required.,,,,,,,,,,
POLICY,beachside-cafe,Beachside Café & Bakery,coffee-sweets,Orange Beach,AL,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parking,,Free parking in shared lot behind building. Street parking also available.,,,,,,,,,,
